production_id,date,time,turbine_name,capacity,location_name,latitude,longitude,region,status,responsible_department,wind_speed,wind_direction,energy_produced
3500,2024-06-09,02-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,20.38295,N,750.44525
3501,2024-06-09,02-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,11.31834,N,811.28813
3502,2024-06-09,02-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,17.73596,NE,1084.13697
3503,2024-06-09,02-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,11.9445,E,887.66157
3504,2024-06-09,02-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,17.68952,SE,1953.23195
3505,2024-06-09,02-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,8.80051,E,1654.05738
3506,2024-06-09,02-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,14.65106,S,1599.84216
3507,2024-06-09,02-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,11.9434,NW,1698.60698
3508,2024-06-09,02-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,19.97915,SW,770.76147
3509,2024-06-09,02-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,4.42017,SE,1481.01888
3510,2024-06-09,02-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,9.72339,E,1567.51646
3511,2024-06-09,03-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,20.90621,S,780.25006
3512,2024-06-09,03-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,20.02477,W,1368.475
3513,2024-06-09,03-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,8.22082,SW,1480.06144
3514,2024-06-09,03-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,19.56873,E,1509.61762
3515,2024-06-09,03-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,23.25109,NE,896.02124
3516,2024-06-09,03-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,19.53566,NE,1593.7917
3517,2024-06-09,03-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,4.83589,N,1611.28958
3518,2024-06-09,03-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,3.57771,E,1378.55393
3519,2024-06-09,03-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,18.66759,NW,556.43398
3520,2024-06-09,03-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,22.66708,SW,1914.36392
3521,2024-06-09,03-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,14.98788,W,1794.95248
3522,2024-06-09,03-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,23.9451,S,986.2328
3523,2024-06-09,03-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Offline,Operations,21.6294,NE,0.0
3524,2024-06-09,03-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,21.20432,SE,1906.41608
3525,2024-06-09,03-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Preventive Maintenance,Maintenance,15.10926,E,0.0
3526,2024-06-09,03-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,10.0007,E,1914.58041
3527,2024-06-09,03-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,8.69974,SE,1465.5538
3528,2024-06-09,03-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,17.21203,N,1653.5995
3529,2024-06-09,04-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,4.55276,E,1977.59282
3530,2024-06-09,04-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Preventive Maintenance,Maintenance,12.99584,SW,0.0
3531,2024-06-09,04-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,3.53916,NW,810.7772
3532,2024-06-09,04-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,6.49785,SE,818.18617
3533,2024-06-09,04-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,3.77621,SW,1682.31291
3534,2024-06-09,04-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,19.84732,NW,1656.54013
3535,2024-06-09,04-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,11.46039,SW,1085.52316
3536,2024-06-09,04-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,22.00363,N,683.7746
3537,2024-06-09,04-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,15.97129,NE,1702.36734
3538,2024-06-09,04-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,22.02292,N,557.60408
3539,2024-06-09,04-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,12.13078,SW,859.14781
3540,2024-06-09,04-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,10.59112,E,550.09162
3541,2024-06-09,04-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,21.52825,SE,1478.95324
3542,2024-06-09,04-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Reactive Maintenance,Maintenance,7.15195,SW,0.0
3543,2024-06-09,04-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,6.41604,N,1537.98623
3544,2024-06-09,04-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,19.0337,SE,1833.46532
3545,2024-06-09,04-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,5.70902,E,1398.71527
3546,2024-06-09,04-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,6.53099,NW,715.65661
3547,2024-06-09,05-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,3.09646,N,1181.85668
3548,2024-06-09,05-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,15.26794,N,1101.77987
3549,2024-06-09,05-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,17.01535,SW,1394.44864
3550,2024-06-09,05-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,12.98057,SE,859.75171
3551,2024-06-09,05-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,6.43393,SW,1839.63446
3552,2024-06-09,05-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,2.99288,S,1319.91123
3553,2024-06-09,05-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,6.66907,NE,1396.96342
3554,2024-06-09,05-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,22.2342,NE,1464.38652
3555,2024-06-09,05-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,10.11692,NW,1808.40701
3556,2024-06-09,05-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,5.42287,NW,890.41279
3557,2024-06-09,05-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,7.90407,NE,1612.19048
3558,2024-06-09,05-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,22.10971,SW,532.95931
3559,2024-06-09,05-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,12.37302,NW,1410.90477
3560,2024-06-09,05-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,20.25674,W,1395.04221
3561,2024-06-09,05-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,8.00875,S,1206.09695
3562,2024-06-09,05-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,24.22363,W,1155.36505
3563,2024-06-09,05-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,15.51893,W,710.99503
3564,2024-06-09,05-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,7.92567,SE,1569.19992
3565,2024-06-09,06-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,24.44527,SE,1975.27734
3566,2024-06-09,06-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,5.61449,SW,1530.73901
3567,2024-06-09,06-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,23.10614,NW,1094.3366
3568,2024-06-09,06-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,2.90126,NE,656.46855
3569,2024-06-09,06-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,12.88391,NW,1114.69814
3570,2024-06-09,06-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,5.85576,NW,742.83676
3571,2024-06-09,06-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Offline,Operations,6.07177,E,0.0
3572,2024-06-09,06-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,19.04407,S,646.33094
3573,2024-06-09,06-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,8.88223,S,1072.39021
3574,2024-06-09,06-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Fault,Engineering,6.97788,SE,0.0
3575,2024-06-09,06-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,5.67856,S,1749.8602
3576,2024-06-09,06-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Inspection,Maintenance,20.53908,NE,0.0
3577,2024-06-09,06-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,24.87779,NW,1514.89579
3578,2024-06-09,06-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,9.64563,SE,934.94551
3579,2024-06-09,06-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,16.46048,NE,1646.40699
3580,2024-06-09,06-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,14.13795,NE,1212.62238
3581,2024-06-09,06-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,4.22522,W,1809.51772
3582,2024-06-09,06-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,10.16984,S,1126.14947
3583,2024-06-09,07-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Offline,Operations,14.85815,NE,0.0
3584,2024-06-09,07-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,22.35032,NE,633.23927
3585,2024-06-09,07-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,2.95336,S,609.09164
3586,2024-06-09,07-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,3.63144,S,1874.655
3587,2024-06-09,07-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,2.1255,W,1765.37129
3588,2024-06-09,07-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,21.12727,NE,1159.43271
3589,2024-06-09,07-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,19.09979,E,1676.91078
3590,2024-06-09,07-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,24.00974,SW,919.25524
3591,2024-06-09,07-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Preventive Maintenance,Maintenance,12.66058,NW,0.0
3592,2024-06-09,07-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,15.69689,W,654.49446
3593,2024-06-09,07-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,6.74806,S,1537.98604
3594,2024-06-09,07-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,10.92001,NE,1462.56858
3595,2024-06-09,07-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,16.42433,N,1638.2306
3596,2024-06-09,07-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,12.58543,S,1894.56042
3597,2024-06-09,07-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,17.52679,E,1299.34167
3598,2024-06-09,07-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,15.23392,N,1135.8484
3599,2024-06-09,07-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,9.42494,N,902.14212
3600,2024-06-09,07-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,6.6939,N,1903.17483
3601,2024-06-09,08-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,24.28571,N,1856.41087
3602,2024-06-09,08-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,19.81041,E,1163.46785
3603,2024-06-09,08-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,5.75395,SE,1551.23847
3604,2024-06-09,08-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,15.67698,SW,1750.68139
3605,2024-06-09,08-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,8.60392,NE,755.88183
3606,2024-06-09,08-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,10.11475,NW,658.67498
3607,2024-06-09,08-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,4.06362,S,1586.71797
3608,2024-06-09,08-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,18.70872,SW,1254.2739
3609,2024-06-09,08-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,21.13113,SE,1253.52562
3610,2024-06-09,08-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,9.81474,NE,848.8244
3611,2024-06-09,08-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,19.2208,NW,1234.49816
3612,2024-06-09,08-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,4.83499,E,1582.73385
3613,2024-06-09,08-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,9.43598,NW,1975.02639
3614,2024-06-09,08-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Preventive Maintenance,Maintenance,10.36426,NE,0.0
3615,2024-06-09,08-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,19.63469,SW,587.52558
3616,2024-06-09,08-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,19.63679,N,1660.41415
3617,2024-06-09,08-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,22.23904,NE,1061.19094
3618,2024-06-09,08-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,3.32153,E,605.77942
3619,2024-06-09,09-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,7.21956,N,965.10425
3620,2024-06-09,09-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,11.27421,S,944.3991
3621,2024-06-09,09-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,24.0388,SW,1964.5222
3622,2024-06-09,09-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,9.06027,E,507.52321
3623,2024-06-09,09-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,6.01078,E,612.67377
3624,2024-06-09,09-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,11.67436,S,1925.00985
3625,2024-06-09,09-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,10.05311,N,780.89294
3626,2024-06-09,09-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,18.88993,SW,1588.35874
3627,2024-06-09,09-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,5.03684,SE,503.92595
3628,2024-06-09,09-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,9.69979,NE,1467.67915
3629,2024-06-09,09-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,18.55666,NW,1818.85944
3630,2024-06-09,09-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,13.29758,E,1381.00861
3631,2024-06-09,09-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,3.88634,S,885.94617
3632,2024-06-09,09-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,21.11687,W,1438.48349
3633,2024-06-09,09-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,11.90789,SW,930.28181
3634,2024-06-09,09-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,11.64414,S,1087.68344
3635,2024-06-09,09-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,2.96514,NE,1311.9468
3636,2024-06-09,09-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,12.18856,W,642.35557
3637,2024-06-09,10-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,16.21075,NW,827.85664
3638,2024-06-09,10-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,14.05866,SE,822.44844
3639,2024-06-09,10-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Offline,Operations,23.40793,E,0.0
3640,2024-06-09,10-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,5.34984,NE,1738.37
3641,2024-06-09,10-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,9.18761,SW,1138.94717
3642,2024-06-09,10-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,9.09282,SW,672.07876
3643,2024-06-09,10-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,18.12878,N,1081.19961
3644,2024-06-09,10-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,12.77575,S,608.30808
3645,2024-06-09,10-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,12.86418,SE,676.15465
3646,2024-06-09,10-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,22.89675,N,1861.50845
3647,2024-06-09,10-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,9.658,NE,1453.70486
3648,2024-06-09,10-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,19.97056,S,1776.79049
3649,2024-06-09,10-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,4.22522,SE,987.58893
3650,2024-06-09,10-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,6.02687,N,751.91776
3651,2024-06-09,10-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,7.82503,SE,953.63496
3652,2024-06-09,10-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,2.43969,N,1617.52702
3653,2024-06-09,10-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,22.29362,N,1441.33244
3654,2024-06-09,10-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,20.09182,SW,1427.82569
3655,2024-06-09,11-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,16.95145,NW,1548.01104
3656,2024-06-09,11-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,10.63893,SW,1811.71546
3657,2024-06-09,11-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,9.73959,S,1030.28903
3658,2024-06-09,11-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,22.50283,N,847.12722
3659,2024-06-09,11-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,3.72128,W,1317.39978
3660,2024-06-09,11-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,17.66038,SE,1884.39015
3661,2024-06-09,11-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Offline,Operations,7.89898,NW,0.0
3662,2024-06-09,11-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,20.82093,N,1286.86357
3663,2024-06-09,11-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,19.77514,N,1104.08965
3664,2024-06-09,11-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,3.6899,NW,514.87241
3665,2024-06-09,11-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,6.70502,SE,1633.822
3666,2024-06-09,11-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,15.41281,E,909.69686
3667,2024-06-09,11-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Reactive Maintenance,Maintenance,9.13959,W,0.0
3668,2024-06-09,11-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,14.67007,NE,1531.08079
3669,2024-06-09,11-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,16.94857,S,1022.44989
3670,2024-06-09,11-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,16.51298,NW,510.45945
3671,2024-06-09,11-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,2.94742,SW,1975.20343
